锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期,市场未来5日上涨比例,实际市场方向,实际市场状态,恐慌释放特征,过热回落风险特征,弱势延续风险特征,当日上涨比例,当日平均涨跌幅,当日上涨比例_近5日变化,当日平均涨跌幅_近5日变化,上涨行业比例,行业强涨比例_1pct,行业强跌比例_1pct,行业强跌比例_1pct_近5日变化,连续上涨天数,连续弱势天数,上证指数_10日涨跌幅,上证指数_20日涨跌幅,上证指数_20日位置,沪深300_20日涨跌幅,沪深300_20日位置,中证500_20日涨跌幅,中证500_20日位置,中证1000_20日涨跌幅,中证1000_20日位置,5日后的实际涨跌幅,行业平均涨跌幅,行业上涨比例,个股强于行业,距上个交易日自然天数,星期几,是否周一,是否长假后首日,长假后第几个交易日,是否长假后三日内,是否长假后五日内,是否噪声样本,市场风险标签,原始预测涨跌,原始预测是否准确,完整规则修正原因,修正原因,修正后预测涨跌,修正后预测是否准确,是否发生修正,信号动作,观望原因
2026-02-02,36747,relative_core,39,2026-02-02,003019,宸展光电,光学光电子,31.22,30.09,31.22,29.98,3312581.0,101186010.76,4.0,-2.9355,1.9387,0.6966715851828352,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0269192422731803,-0.2839666666666667,0.3333333333333333,-2.6515333333333335,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,002580,圣阳股份,电池,12.55,12.45,12.69,12.44,5760100.0,72396553.18,1.98,-1.2688,1.2734,0.6961454757791953,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0578313253012048,-1.5824166666666668,0.0,0.3136166666666669,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,001279,强邦新材,包装印刷,35.25,34.96,35.91,34.9,1237731.0,43845961.33,2.87,-0.8227,3.0943,0.6936789720629861,0.28,上涨,下跌,0,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,-0.0005720823798628,-0.96135,0.0,0.13865,3.0,1,1,0,0,0,0,True,恐慌释放高+弱势延续高,上涨,0,不修正,不修正,上涨,0,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,920060,万源通,元件,32.54,31.5,32.54,31.38,25384.0,82412616.34,3.56,-3.26,2.68,0.6915972485908358,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0171428571428571,-3.501342857142857,0.0,0.241342857142857,3.0,1,1,0,0,0,0,True,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,600038,中直股份,航空装备Ⅱ,36.47,35.85,36.83,35.82,9854037.0,358266681.17,2.76,-2.0492,1.4731,0.6900032804045794,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0348675034867502,1.26658,0.8,-3.31578,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,000963,华东医药,化学制药,35.98,35.89,36.78,35.79,11589614.0,421087826.85,2.74,-0.499,0.661,0.6893777193172443,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0117024240735581,-1.58368,0.0,1.08468,3.0,1,1,0,0,0,0,True,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,002899,英派斯,文娱用品,32.62,32.21,33.72,32.0,4620066.0,151742584.72,5.27,-1.2569,3.126,0.6886803686505989,0.28,上涨,下跌,0,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,-0.0329090344613475,-1.2569,0.0,0.0,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,0,不修正,不修正,上涨,0,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,002827,高争民爆,化学制品,35.5,34.3,35.74,34.3,3337300.0,116843884.0,4.08,-2.8053,1.2092,0.6862373130859821,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0486880466472303,-3.8530916666666664,0.0833333333333333,1.0477916666666665,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,002158,汉钟精机,通用设备,24.81,24.3,24.99,24.28,4850818.0,119530640.5,2.86,-2.1739,0.9091,0.6855179492829482,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0880658436213992,-2.1714375,0.125,-0.0024625,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,002940,昂利康,化学制药,31.99,31.82,32.56,31.7,5410395.0,174122345.25,2.68,-0.8723,2.9202,0.680154706100395,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0276555625392835,-1.58368,0.0,0.71138,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
