日期,上证指数_1日涨跌幅,上证指数_3日涨跌幅,上证指数_5日涨跌幅,上证指数_10日涨跌幅,上证指数_20日涨跌幅,上证指数_收盘均线比_5,上证指数_成交额比_5,上证指数_波动率_5,上证指数_收盘均线比_10,上证指数_成交额比_10,上证指数_波动率_10,上证指数_收盘均线比_20,上证指数_成交额比_20,上证指数_波动率_20,上证指数_20日位置,深证成指_1日涨跌幅,深证成指_3日涨跌幅,深证成指_5日涨跌幅,深证成指_10日涨跌幅,深证成指_20日涨跌幅,深证成指_收盘均线比_5,深证成指_成交额比_5,深证成指_波动率_5,深证成指_收盘均线比_10,深证成指_成交额比_10,深证成指_波动率_10,深证成指_收盘均线比_20,深证成指_成交额比_20,深证成指_波动率_20,深证成指_20日位置,沪深300_1日涨跌幅,沪深300_3日涨跌幅,沪深300_5日涨跌幅,沪深300_10日涨跌幅,沪深300_20日涨跌幅,沪深300_收盘均线比_5,沪深300_成交额比_5,沪深300_波动率_5,沪深300_收盘均线比_10,沪深300_成交额比_10,沪深300_波动率_10,沪深300_收盘均线比_20,沪深300_成交额比_20,沪深300_波动率_20,沪深300_20日位置,中证500_1日涨跌幅,中证500_3日涨跌幅,中证500_5日涨跌幅,中证500_10日涨跌幅,中证500_20日涨跌幅,中证500_收盘均线比_5,中证500_成交额比_5,中证500_波动率_5,中证500_收盘均线比_10,中证500_成交额比_10,中证500_波动率_10,中证500_收盘均线比_20,中证500_成交额比_20,中证500_波动率_20,中证500_20日位置,中证1000_1日涨跌幅,中证1000_3日涨跌幅,中证1000_5日涨跌幅,中证1000_10日涨跌幅,中证1000_20日涨跌幅,中证1000_收盘均线比_5,中证1000_成交额比_5,中证1000_波动率_5,中证1000_收盘均线比_10,中证1000_成交额比_10,中证1000_波动率_10,中证1000_收盘均线比_20,中证1000_成交额比_20,中证1000_波动率_20,中证1000_20日位置,创业板指_1日涨跌幅,创业板指_3日涨跌幅,创业板指_5日涨跌幅,创业板指_10日涨跌幅,创业板指_20日涨跌幅,创业板指_收盘均线比_5,创业板指_成交额比_5,创业板指_波动率_5,创业板指_收盘均线比_10,创业板指_成交额比_10,创业板指_波动率_10,创业板指_收盘均线比_20,创业板指_成交额比_20,创业板指_波动率_20,创业板指_20日位置,中证1000强于沪深300_5日,中证500强于沪深300_5日,创业板强于沪深300_5日
2025-03-24,0.0015446799999999999,-0.01646051861980735,-0.016374225309996326,0.0011482806982312521,-0.0008892011438033087,-0.008814949340339995,0.004073439211958352,0.0060022778316034045,-0.007535688783192773,-0.05183422759403011,0.007935552377067051,-0.0013885767842839458,-0.09839300781159221,0.008321024442086341,0.4706294202102197,0.00074242,-0.025827731081223937,-0.02393999425798088,-0.01202843691221489,-0.026181759658545523,-0.014355746246424994,-0.04159429038024198,0.008890899250592143,-0.015447898162760487,-0.07872772782560988,0.010754879756330736,-0.01236833526690373,-0.13782002912054359,0.011378706975577118,0.2087893759621889,0.00514804,-0.01878210588683571,-0.015497195797945396,0.0015390952020026827,-0.008783573458349125,-0.008475974277118214,-0.05938059774122628,0.008568551877776793,-0.007003273510006625,-0.13516214611449717,0.010411799978492814,-0.0022580049032805416,-0.2015999580652238,0.009728121168409926,0.3971901731291275,-0.00047745000000000003,-0.021692922858875918,-0.022746938384722304,-0.007406554898031326,-0.012554911328801599,-0.012893540161391104,-0.004061194820295655,0.006998449206183386,-0.01374494716400454,-0.08708329599793807,0.008800396618138506,-0.007572575880437915,-0.17180496186541738,0.010651796006523166,0.39939911714472953,-0.007067210000000001,-0.031126513815981194,-0.034785950606303184,-0.024633028279140934,-0.01603990146384837,-0.02081161273356469,-0.018328948316866378,0.008341197851036194,-0.024845103306269767,-0.09448959993830208,0.01050828144138174,-0.018063787079011906,-0.17612057353234023,0.012995971464227391,0.2633106076378361,0.00012805,-0.0314045958715623,-0.02824750513130947,-0.02151133806520389,-0.05016639646188159,-0.017623724004429908,-0.07066228880685776,0.010683414258503632,-0.019739221659330952,-0.10885260753678738,0.013149093123995308,-0.024040153588547275,-0.17418659540981596,0.014479242500262803,0.0023771695121967092,-0.01928875480835779,-0.007249742586776908,-0.012750309333364074
2025-03-25,-1.543e-05,-0.011432235901971177,-0.017430669260084963,-0.0029149704760158546,0.007153680598778189,-0.0053323474818728345,-0.09458342396179864,0.005824472975786536,-0.0072629682268301465,-0.15509696333867296,0.007815805187731367,-0.001758006858696426,-0.19335124819683824,0.00810629651684214,0.47016856621231007,-0.0043393500000000005,-0.021178632367948258,-0.03319831011285834,-0.01952715197008359,-0.018924803838881288,-0.011973811728476447,-0.1405877012042669,0.007040330764508658,-0.01780264346971172,-0.19632242677788492,0.010675413272953295,-0.015720497372191167,-0.24359226313061655,0.011139715507406974,0.09376923755587371,-0.00064894,-0.010741330334316679,-0.01882061257279044,-0.0023140416272254827,0.00169261119908648,-0.005338372277256864,-0.1208978252288172,0.00811495073993159,-0.007419214272192054,-0.20990801616394494,0.01035929488912978,-0.002989474738473996,-0.26677683894620574,0.009397946298610998,0.37675354069558775,-0.00370709,-0.018571691040654037,-0.030383438819201802,-0.01621565233479405,-0.005520817988692972,-0.010453896108064575,-0.09399012365788861,0.005207263967029736,-0.01580707132210657,-0.18475802004078234,0.00858281193121395,-0.010980154864754121,-0.25593576019740205,0.010411286892944264,0.3184723019701503,-0.007794720000000001,-0.03432228895014067,-0.0455483298414866,-0.03677957565463463,-0.01937156196159362,-0.019350636739185356,-0.10068185298806376,0.00602601171529626,-0.028858278730268583,-0.18292116325527474,0.010304130367851501,-0.024779243572504273,-0.25685845703269305,0.013068093814401428,0.11813935674071285,-0.00328735,-0.024796683648388607,-0.037316678902805656,-0.02656569769325312,-0.04244871001982642,-0.013363609308363111,-0.14873470235168507,0.00874680127883655,-0.020349536196744844,-0.21548429047680773,0.013076565334130815,-0.025146566733931452,-0.26756613905077076,0.014331469844630993,0.0,-0.02672771726869616,-0.011562826246411362,-0.018496066330015215
2025-03-26,-0.00037953,0.0011491217076686766,-0.016848969675164138,-0.0009567832722183756,-0.003407209909525255,-0.0023097494060232426,-0.12646483106349216,0.00589418859852111,-0.007545418422421957,-0.18443179743559934,0.007782514437141297,-0.0019666253485001173,-0.2262886302595507,0.007769583523191675,0.4588333303791393,-0.0004937,-0.004092087194549898,-0.030533875151824375,-0.018390070350461918,-0.02846293320391946,-0.006280056525215905,-0.17971586326806388,0.0074726164682880425,-0.016478667470988473,-0.24515714825513568,0.010684911467834353,-0.014786649457925183,-0.29910597678309714,0.010879188982010622,0.0807397431919517,-0.00329032,0.0011906417449163431,-0.02264528568379176,-0.002005203920369847,-0.010248813536705703,-0.004035573415474114,-0.14733936573789752,0.007769183391471223,-0.010488428814800943,-0.24833863363402586,0.01034845051175936,-0.0057584180659446815,-0.3052500217949501,0.009200805490335882,0.27320180044050607,0.00026023,-0.003923622550042527,-0.02506594799005457,-0.0152301884456022,-0.017059804005793322,-0.005132856715288403,-0.15309608270171793,0.005970573504033524,-0.014049819075737324,-0.24085597594060326,0.008599772834628544,-0.00987276430921602,-0.31477582431894924,0.010008759993987277,0.32413223080045805,0.0038257799999999995,-0.011037713654482029,-0.03500080971238084,-0.03533749571092004,-0.02904448446545871,-0.008518814646141237,-0.16948633955504377,0.008486262645794515,-0.02164912007021247,-0.242779145715465,0.01041186749985605,-0.0196127955932639,-0.32562067600131583,0.012660092179238903,0.18883644497620333,-0.00259942,-0.005750926738501083,-0.03709821694337789,-0.023441315570830734,-0.056570376869851,-0.008409289044680857,-0.1929241338223534,0.008777863309993784,-0.020598932390931468,-0.27358114864097827,0.013029244069953955,-0.02483789212353682,-0.3311890975451057,0.01392507906933425,0.0,-0.012355524028589082,-0.0024206623062628108,-0.014452931259586133
2025-03-27,0.00149957,0.001104026337108266,-0.010325560241719045,0.0044720494675292155,-0.0042246272810457786,0.0012739740829996737,-0.08334686539120806,0.006145717696983751,-0.00649680478961423,-0.1454090914803905,0.007672867219032376,-0.0002580305601876942,-0.1903942571562427,0.007758029684033731,0.5036035237605688,0.00228133,-0.002560603149296181,-0.01942996569572375,-0.006342414962232756,-0.023738880332805468,-6.622108422149608e-05,-0.1092440988169715,0.008068433825241037,-0.013614289741381458,-0.1916319972884325,0.010351251921859718,-0.011352117364867298,-0.25178494894406067,0.010905470329625333,0.14091729622936736,0.0033309299999999997,-0.0006193122652800032,-0.010711996940471646,0.005325828368096808,-0.008997771461261905,0.0014490918113285733,-0.08431786117046591,0.008005371940678517,-0.007714329446129042,-0.19283213748671457,0.010305919703897068,-0.001994710313609316,-0.24671119339517256,0.009223533761224628,0.3776867348768122,0.00153032,-0.0019227757234034915,-0.01681400067289529,-0.006066983685428906,-0.011840117846690479,-0.00020312437844149933,-0.10488176310715014,0.006488921941440828,-0.011945454316434012,-0.1916839547491025,0.008351933323370099,-0.007768076519859446,-0.2732472932412888,0.009996653309948825,0.3574243593447718,-0.00096942,-0.00496430914744006,-0.03156754861284872,-0.021352649401581325,-0.026273222428803034,-0.003042117582012893,-0.107450145206891,0.008891510011127776,-0.020508742261890256,-0.18680382852369504,0.009573908379812389,-0.019267299271791938,-0.28272482365925,0.012647483021054746,0.17085383433521334,0.00242698,-0.0034655099140796786,-0.024970999286783035,-0.0096530767699059,-0.049374201310307675,-0.000916023909995678,-0.10471103803004822,0.009607652148780904,-0.017281527042168676,-0.2083593014829892,0.012672575611804451,-0.019983346349045084,-0.2724944633864532,0.01396111415424587,0.05479103762736265,-0.02085555167237707,-0.006102003732423644,-0.014259002346311389
2025-03-28,-0.006651979999999999,-0.0055399499397073,-0.004019191812533185,-0.019960102487991516,0.009157013075953735,-0.004587424972782195,-0.08207660032343156,0.003384654646820259,-0.011117941277373644,-0.15194934376143754,0.004809119464992684,-0.007355538882801049,-0.21701770071872106,0.006452084335647091,0.3047086870978594,-0.00569643,-0.003920105221519421,-0.007506152039494229,-0.033790983491576276,-0.00036837354292929003,-0.004264820301991601,-0.10181755153055783,0.0033915884950685236,-0.015857548299679558,-0.20677145882673398,0.006457234657322625,-0.01696607646583903,-0.281513302550529,0.0088276068901091,0.0,-0.00438548,-0.004355954872257595,0.00012021368915626773,-0.022810235032989845,0.006456860038795975,-0.0029666378735314636,-0.08951895914849028,0.004125298471303471,-0.009782430968243383,-0.19140306437002186,0.006115337785207343,-0.006688035667595238,-0.28364232775175047,0.008109367939116208,0.23966443425703055,-0.00697769,-0.005199235709189454,-0.009360256755847507,-0.03015575015980787,0.009583931440945825,-0.005313193267468153,-0.09145680018514468,0.0034461050448599605,-0.015837348787688055,-0.18189967114845507,0.005521276564339535,-0.01515215165098105,-0.28588588267907555,0.007818588025840817,0.12225399362184053,-0.00955085,-0.0067254454971625854,-0.021432709541681527,-0.04608757157990129,-0.000334459329397907,-0.0082743114616326,-0.08879436603580637,0.005580376235407554,-0.025295136788708317,-0.18233826400005393,0.007313235523274998,-0.028618345741574625,-0.29166092213429273,0.010050556901424588,0.0,-0.00787187,-0.008049206363559214,-0.011183493293992819,-0.044238729469039395,-0.01943552222066447,-0.006553237961923197,-0.1082611615375153,0.0038836967308467567,-0.02059746600547485,-0.23091905039884542,0.007661572848441758,-0.026760103512180722,-0.31121525273445816,0.011263631633419095,0.0,-0.021552923230837795,-0.009480470445003775,-0.011303706983149087
2025-03-31,-0.0046431400000000005,-0.009781555617953464,-0.010172644544260923,-0.02638030068049102,0.00567420074247682,-0.0071873970112936725,0.0636485532012645,0.003443518700465905,-0.013077396941870933,-0.019451265673020357,0.004659623959136396,-0.012239852363039594,-0.1039334531764714,0.0065444682170036315,0.1092976369358819,-0.00971018,-0.013104986218809178,-0.01787259279681852,-0.041384717285868344,-0.013639959420792103,-0.010381993485572338,0.001411754485468375,0.004650666078853965,-0.021295929737289998,-0.13231948780221203,0.00671956923990999,-0.025855818818051213,-0.22498841227327449,0.009042138535159113,0.0,-0.0071160699999999995,-0.008177617724296926,-0.012082548741519483,-0.02739249891587936,-0.0003004263523648243,-0.007658689935114094,0.14322580977277122,0.003964953909819018,-0.014098928056744398,0.0372210843754921,0.0063041172954580345,-0.013741898478754067,-0.08520843364667641,0.00827944315277022,0.01668544793320767,-0.009847700000000001,-0.015251999891199408,-0.0186472321550315,-0.04097000309887777,-0.004756812091319285,-0.011408376025118905,0.05432930888628951,0.004784493183670478,-0.02145544086721929,-0.054044351297938165,0.005668363551066752,-0.02462333695857155,-0.18518691882271687,0.008088912524223927,0.0,-0.0066481299999999995,-0.01708926240551223,-0.021019689949966835,-0.05507445065991068,-0.007494991089665115,-0.010682263061919328,0.028550545459114396,0.005531568005345648,-0.02628016035291425,-0.08676612877479595,0.006833759171772013,-0.03472453077711124,-0.21775856563352325,0.010159434816990134,0.0,-0.01151696,-0.01691802090339123,-0.022696797312663053,-0.05030317454541877,-0.0422604379426994,-0.013495078661213356,0.0040074495687731915,0.005330306844574978,-0.026887165403962965,-0.14392227856425976,0.007980584516618318,-0.035922623570311396,-0.24784248224600747,0.011066889624421213,0.0,-0.008937141208447352,-0.006564683413512018,-0.01061424857114357
2025-04-01,0.00380392,-0.007503166581247278,-0.0063920924310356675,-0.023711343242075356,0.007287506122883647,-0.002131299322110314,0.006341955434624014,0.0043171685845674315,-0.006933830043904354,-0.06358357913650636,0.004973282547674827,-0.00883799599190116,-0.15303785452690155,0.0065787277985518726,0.1349694882947173,-6.440000000000001e-05,-0.01541471157800256,-0.013655747647749017,-0.04640071001537449,-0.016459653376235228,-0.0077268608041228815,-0.05160305730911208,0.004866782920629297,-0.016676451777909773,-0.1729992818528716,0.006077900402630457,-0.025123965509606383,-0.2797703856203292,0.009007223723009862,0.0,9.737000000000001e-05,-0.011374088832051932,-0.011344774200695129,-0.0299518711735286,0.0006340180202886181,-0.005296494804744034,0.041650856351972854,0.004061265124444063,-0.010991964768467755,-0.03200284541334231,0.006100656841530332,-0.013676689416281307,-0.15421429019742217,0.008277006917722153,0.003080682128949163,0.005988299999999999,-0.010868719202896782,-0.009097233187224885,-0.03920426677845856,-0.007541729358625182,-0.003669019124833639,0.01192064601553744,0.0064723783879357824,-0.011625559713540734,-0.07891514656520149,0.005990154156167769,-0.01841653878418681,-0.2205017212369721,0.007946641337190419,0.12731150217199713,0.0052733,-0.010947267528356397,-0.008125846440687035,-0.05330405754825185,-0.015437188937628465,-0.0038420239178984517,-0.041824096885050954,0.006437733572344521,-0.015720609262704466,-0.14552375810289653,0.007128980585628841,-0.028895593952468657,-0.28270067513426433,0.009736500410646316,0.085224286390978,-0.00086557,-0.02014703217586944,-0.020322178930146317,-0.056880501607210365,-0.04027276102411492,-0.01030187792528825,-0.02458093880042811,0.005580142095862383,-0.02199457349453604,-0.15531154222835875,0.00715326990300518,-0.03480643063299482,-0.27858919547177574,0.011068334650869899,0.0,0.0032189277600080946,0.0022475410134702445,-0.008977404729451188
2025-04-02,0.0005051599999999999,-0.00035216113308389474,-0.005512724458798912,-0.022268810406729234,0.0024421860325343214,-0.0005209386351640033,-0.14514859510595401,0.004380667447893078,-0.004178676957438121,-0.20603824184107067,0.005041377515348907,-0.008457073904851398,-0.29126981894106463,0.006474980276070978,0.15296166172586576,0.00090079,-0.008881970487033652,-0.012279615167071212,-0.04243854608247177,-0.018333622625850143,-0.0043743665386954955,-0.12878669689966038,0.005063438321420514,-0.01147879627965287,-0.22992411520036415,0.006326168544945091,-0.023355926446347874,-0.34670383708212593,0.008977084335926684,0.0185125146720142,-0.0008484,-0.007861837385089832,-0.008922586936845667,-0.031365818090414166,-0.004659697892460901,-0.004358671405858661,-0.14417563428727975,0.004055122116669475,-0.008658905092220781,-0.192048283558096,0.006021158180188303,-0.014286100404442892,-0.30741910342907264,0.008213323403777527,0.0,0.00105828,-0.0028642342905751406,-0.008306650689974049,-0.03316438460586213,-0.008674083806630373,-0.0009453333601098235,-0.17755418711418447,0.0065455981532725385,-0.00721014211437887,-0.24737654393388575,0.00617227702302649,-0.016955138831486916,-0.3749263438335374,0.007931425980430095,0.14994535979242962,0.0028388099999999998,0.0014249269349846383,-0.009101063934996101,-0.04378332904040794,-0.01890891193933575,0.0008224588749676798,-0.14676132643147544,0.006241382570092756,-0.008444972074422519,-0.23324148238734033,0.007550230684962652,-0.02522400456287932,-0.36743432563470446,0.009631688553991533,0.13134558856927891,0.00130702,-0.011081711328002841,-0.01648515053215538,-0.05297179778474714,-0.039143020351335434,-0.005705179468980748,-0.12477681129301932,0.006090355167331703,-0.015322630227380452,-0.22494208642203017,0.007458103429971556,-0.03163863027090752,-0.35684528123307047,0.011083351644579454,0.02068500246966973,-0.00017847699815043416,0.0006159362468716179,-0.0075625635953097126
2025-04-03,-0.00242346,0.0018770912487287017,-0.009408287617374222,-0.01963670201852863,-0.011561509465725983,-0.0010511894386138199,0.014461365938669424,0.004144211678447953,-0.0046113877335624,-0.047153482258521784,0.004942506028193997,-0.010287504628087252,-0.14400073762329657,0.0058909348884223405,0.06660242030100125,-0.014019189999999999,-0.013194585113924129,-0.02834332933293382,-0.04722258511201605,-0.04890651052009498,-0.012677768705362413,0.02150648143116074,0.006336783899770057,-0.020605875946842156,-0.08085699123137402,0.00690706834639424,-0.03465767747455417,-0.22076220614130537,0.008299870984240716,0.0,-0.00589087,-0.006637553785326267,-0.0180317589839335,-0.02855059977733787,-0.0239453557495507,-0.006612873109663631,0.10805535136167932,0.0031410799956195657,-0.01163610804249604,0.07292850010570784,0.005787494812704348,-0.018913550344680008,-0.05687688454344508,0.0076092023094340416,0.0,-0.0090831,-0.002094243304549215,-0.01881582650951641,-0.035313457862819586,-0.03344518496675153,-0.006246665242290894,0.019030341934708428,0.006964076893625367,-0.012672176905984656,-0.05541588274792186,0.0063493250649226144,-0.024239746448355026,-0.20212851619332073,0.007103741386978655,0.0,-0.01178801,-0.0037567238415631143,-0.01983158961544873,-0.05077310355904174,-0.05075984192187177,-0.007001106129005619,-0.009714164505789324,0.007603254380747086,-0.014970694535888618,-0.09764248499721528,0.007900272597071881,-0.034227279002950195,-0.25111323361204996,0.008365182633942462,0.0,-0.01863629,-0.01820417534126917,-0.03715103353692806,-0.061194334391757255,-0.07575389685097123,-0.016832010904078043,0.004279036724190943,0.008091184558198489,-0.027548058882620796,-0.0945438812824595,0.008477670995854307,-0.04596979560988701,-0.24778394472546328,0.010376168803180782,0.0,-0.0017998306315152313,-0.0007840675255829099,-0.01911927455299456
2025-04-07,-0.07343834,-0.07521689758896632,-0.07600933462731607,-0.07972303034443906,-0.08182827346629362,-0.06009939311323598,0.37996848534970207,0.03268862475437761,-0.07028288471430577,0.4092716162589545,0.023192896252423236,-0.07920769182626952,0.288472061922473,0.017342739161725376,0.0,-0.09659076000000001,-0.10845345429414466,-0.11716739222305206,-0.12379406800244908,-0.13641383712442634,-0.08641424197412728,0.2575434814806521,0.041128284331680184,-0.10400571005457371,0.21626184585281272,0.029937085738085692,-0.12185220842023825,0.037429954679574884,0.0226433292288214,0.0,-0.07045515,-0.07671495222567082,-0.08319585513381278,-0.0830856427253246,-0.08990172779038852,-0.060863268141592264,0.7220221345839144,0.030131496631409543,-0.07355880770344247,0.9275670183137965,0.022139671733945675,-0.08390979721612846,0.7798915531348038,0.01727194676738911,0.0,-0.09553858,-0.10280541324468073,-0.10632095360413396,-0.11468601893572028,-0.1208461301352044,-0.08154610488258418,0.4064768572300361,0.041940876268472385,-0.09654880021838264,0.4222508678971759,0.029898073573870452,-0.11207674223844977,0.23811975869721724,0.022182562722213185,0.0,-0.11394245,-0.1219016015346186,-0.12313961756970537,-0.1419331114549417,-0.1554023351644026,-0.09785194248346274,0.22845144908380366,0.05028287999298911,-0.11442235942754442,0.18795455925287752,0.035422795219323684,-0.13747956764263047,0.002861711949888379,0.026286588027108725,0.0,-0.12501025,-0.14019449655921956,-0.15083249334698845,-0.16032915246311907,-0.18051938081900354,-0.11261917658054754,0.4048780239135883,0.05320288938457096,-0.1350618270527214,0.394191471667545,0.03864694410737933,-0.15748700686134365,0.18201082479354747,0.029025020460109015,0.0,-0.039943762435892594,-0.02312509847032118,-0.06763663821317567
2025-04-08,0.015815179999999998,-0.06106560271483463,-0.05701785705399287,-0.06661047920576801,-0.06553868603510882,-0.03408214734874315,0.2751207263773472,0.035505538317301674,-0.049170873318341135,0.3618723867439586,0.024261211750555386,-0.06156707531538175,0.26438944384071394,0.017904820478184025,0.14698494611521468,0.0064266,-0.10353137041594207,-0.10278162576700023,-0.11881724441949015,-0.12941649560312207,-0.060757049622304105,0.24555317072440985,0.0431054255205801,-0.08714806852782064,0.2719657725717113,0.030272736831216274,-0.11036469214106359,0.0908231947691387,0.02281618233514075,0.03646835769954319,0.017083,-0.06014510711062737,-0.06085104294347221,-0.0721983559926549,-0.07077038093395294,-0.032848646811894144,0.3769280044046577,0.033804035336877876,-0.050772294775246474,0.6229000100472508,0.02324558642772237,-0.0649425753727999,0.5635384227596443,0.017938126807472057,0.14574377613628225,0.00754311,-0.09699340736909023,-0.09062457380340905,-0.10758190849177762,-0.11419165207852955,-0.05722970040923847,0.2800571403786052,0.04382593325241444,-0.07963447121416001,0.3625991013276284,0.030336341331478476,-0.10019038603158359,0.20881181985069608,0.022356808160661094,0.04712535087859196,0.006108710000000001,-0.11903843357731003,-0.11187878462006717,-0.13054681720534111,-0.15196408204451095,-0.07109886448456126,0.27499564230880424,0.051740077708108595,-0.096931353505745,0.2944627732209413,0.0359741427591539,-0.12541057750722195,0.10772190926647629,0.026384610019672836,0.030100128769262418,0.018319000000000002,-0.12558660093840945,-0.12520157948474264,-0.14505670192461528,-0.16344767623609524,-0.0723693547603037,0.13285628794218174,0.05743172075456445,-0.10585484549534441,0.17463316836185516,0.03992830189683886,-0.13480144803829608,-0.0009566438814747613,0.02965436268678636,0.07855530859692073,-0.05102774167659496,-0.029773530859936836,-0.06435053654127043
2025-04-09,0.0131172,-0.04643849264620181,-0.0482688764073701,-0.05435242971886767,-0.05710896446695335,-0.011600967293143971,0.21095911355621744,0.036709864434982094,-0.03133544122694676,0.34886649567083317,0.025000963208297835,-0.04651215526123187,0.28991727370278064,0.018210707182948142,0.2708231599982117,0.012224539999999999,-0.07967017088953143,-0.09175504835921255,-0.10415781222116116,-0.12165105876313076,-0.030654780362641243,0.2086149694428141,0.0448875053910254,-0.06595413969082198,0.303668860916942,0.031185784210484607,-0.09383846310788424,0.14633463117012568,0.023106853509084653,0.10628348508207665,0.00987063,-0.04524380322959187,-0.05167338570538693,-0.06243193701306904,-0.0646015085391779,-0.012794574823852378,0.20125871508365756,0.03494202715969799,-0.03524456605070991,0.47977867166742083,0.02380686257366982,-0.052623792374201894,0.49115325039574076,0.018130147186273732,0.2313937718342092,0.0211863,-0.06940938972846566,-0.0768861560404166,-0.0852839379372724,-0.10011665558473348,-0.021564328988216586,0.2734081700209561,0.04635993924551417,-0.051826612544307316,0.4284939117109827,0.03196759021586626,-0.07640582627462822,0.3174997924719454,0.02304535488022039,0.18048444435778946,0.022117719999999997,-0.08881248995487367,-0.09699737540657916,-0.10433503606956263,-0.13727721337164767,-0.030784368358444447,0.18564470381490605,0.05446124141496188,-0.06692471722933957,0.264955909294297,0.03768254798272011,-0.09966330450462668,0.11141153530471248,0.027098160478027072,0.13974889456017098,0.00980475,-0.10024510475584758,-0.11585911416924444,-0.133826783450555,-0.15683727927140023,-0.03969878942863625,0.13955299934780907,0.05873511036789812,-0.08431387538939072,0.23391309066368993,0.040556464386736366,-0.11916095444606312,0.07143322081716952,0.029851582981749128,0.12137013715655953,-0.045323989701192224,-0.025212770335029666,-0.0641857284638575
2025-04-10,0.01155638,0.04103296408465584,-0.03775639404194453,-0.04306097790383234,-0.04397656115270698,0.007728161278224954,0.006475848631303016,0.03776421408345005,-0.015801620521771365,0.1769530813967619,0.02554000160558013,-0.03334892313244486,0.1617839489815862,0.018491006578360395,0.3813569775898001,0.0225109,0.04166223503543853,-0.07214543576510601,-0.08353913274492109,-0.1003929125671873,0.006682708268024751,0.08553294872117156,0.04811234825344942,-0.036540165877736785,0.23607663641902832,0.03280999362919713,-0.06862470086984696,0.13305593559510065,0.023972438531165548,0.23641626861581783,0.01310645,0.04058417905007272,-0.03842839194809122,-0.04700809821693697,-0.048919041314473,0.00820375079754987,-0.038264543074231216,0.03638795784732206,-0.01786496692089723,0.2395818467410944,0.024578650145610895,-0.0378320755210797,0.30328737339545664,0.018490676720052605,0.3462443853193303,0.019172309999999998,0.04861541159576199,-0.06018252148023273,-0.06798925698662861,-0.0821839562360479,0.010094818084480206,0.06625615658741313,0.04857990287759424,-0.026787329752150257,0.27036124982486753,0.03307626805194275,-0.05471463056831227,0.22774452955235724,0.023660742155718062,0.30372310915507267,0.023398310000000002,0.05242347018372451,-0.07848464550570244,-0.08687141566403567,-0.11913909309652637,0.008940439195334715,0.054856203229306066,0.0572221520032174,-0.0363378325672461,0.18461382465255038,0.038982133936381315,-0.07281956457631356,0.08737564130556308,0.027877619416458634,0.258311820989569,0.02269291,0.05163854858612971,-0.09697566074716402,-0.11186215291394719,-0.13268127245788952,0.0032552719335523506,0.06393230197710431,0.06164025339795728,-0.05235693059950386,0.2104594014025858,0.042069739725893944,-0.0929220518526861,0.0976034071723011,0.03063367122638824,0.22143584075573558,-0.04005625355761122,-0.02175412953214151,-0.058547268799072794
2025-04-11,0.0045256,0.029463122988606205,-0.031053459272400885,-0.04016958701342599,-0.035877177926111115,0.018899873001358314,-0.16651437279412518,0.0381045182740452,-0.00723990565294752,-0.012593221964342316,0.025631296479964462,-0.027216715656277812,-0.006453923624790581,0.018543115798977095,0.4251434121358492,0.00818083,0.04347788166165234,-0.05125416377995118,-0.07814477946918574,-0.08399156781289274,0.026170996046089412,-0.12484392141367862,0.04911137934203294,-0.0205938616687823,0.013818560504410993,0.03307087251064342,-0.056945461564335,-0.04978735039926374,0.02411832423106813,0.28477325069210746,0.00412346,0.027325194569129296,-0.028741836663927267,-0.04625532977638125,-0.04117584935578311,0.018463298257347383,-0.26073408441937185,0.03675570996368426,-0.009075716339290829,-0.04751539980926933,0.02460804091111152,-0.03185620821229718,0.02412120731975098,0.018541455981699755,0.3828514615401805,0.00671958,0.04775830809357928,-0.04519474751922603,-0.06316019750027935,-0.06884398929790558,0.026766524614266318,-0.133619973537637,0.04927287273865899,-0.013733130236738833,0.051084454971606075,0.03325641344592069,-0.045003111951295804,0.04656187790373223,0.023761469237252194,0.3477443624570689,0.013415360000000001,0.06006646740393595,-0.054982310099355725,-0.07372351310480474,-0.09350197017840634,0.03478741578349753,-0.10707465875349065,0.05864843764813102,-0.015759650127083913,0.023179105644810072,0.03954470645817142,-0.05580562018502233,-0.03481646619215095,0.028109205737816816,0.3278801230246688,0.01359759,0.04676266088098191,-0.06731491477739004,-0.10196512965788784,-0.1106339292033528,0.032046072740893994,-0.14820940525650095,0.06329448845735898,-0.028880151632547202,-0.013485341305273013,0.04260880836727141,-0.07530000748258214,-0.08650626709903919,0.03093524764665714,0.2827558780281136,-0.026240473435428457,-0.016452910855298764,-0.03857307811346278
