锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期,市场未来5日上涨比例,实际市场方向,实际市场状态,恐慌释放特征,过热回落风险特征,弱势延续风险特征,当日上涨比例,当日平均涨跌幅,当日上涨比例_近5日变化,当日平均涨跌幅_近5日变化,上涨行业比例,行业强涨比例_1pct,行业强跌比例_1pct,行业强跌比例_1pct_近5日变化,连续上涨天数,连续弱势天数,上证指数_10日涨跌幅,上证指数_20日涨跌幅,上证指数_20日位置,沪深300_20日涨跌幅,沪深300_20日位置,中证500_20日涨跌幅,中证500_20日位置,中证1000_20日涨跌幅,中证1000_20日位置,5日后的实际涨跌幅,行业平均涨跌幅,行业上涨比例,个股强于行业,距上个交易日自然天数,星期几,是否周一,是否长假后首日,长假后第几个交易日,是否长假后三日内,是否长假后五日内,是否噪声样本,市场风险标签,原始预测涨跌,原始预测是否准确,完整规则修正原因,修正原因,修正后预测涨跌,修正后预测是否准确,是否发生修正,信号动作,观望原因,信号规则
2025-11-03,36662,core,49,2025-11-03,002580,圣阳股份,电池,13.64,13.51,13.64,13.25,14499898.0,194167831.32,2.86,-1.0981,3.2055,0.6231877524396562,0.335,上涨,上涨,1,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,0.0488527017024427,-0.8434166666666667,0.1666666666666666,-0.2546833333333334,3.0,1,1,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,600206,有研新材,半导体,22.77,22.26,22.77,21.75,35168054.0,775681536.26,4.49,-2.0678,4.1543,0.6218976777328444,0.335,上涨,下跌,0,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,-0.0269541778975741,-1.11016,0.0,-0.95764,3.0,1,1,0,0,0,0,False,常规环境,上涨,0,不修正,不修正,上涨,0,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,600520,三佳科技,专用设备,27.21,27.18,27.23,26.85,2584100.0,69840492.0,1.39,-0.33,1.6311,0.6201365641750485,0.335,上涨,下跌,0,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,-0.0298013245033111,0.6127900000000001,0.5,-0.94279,3.0,1,1,0,0,0,0,False,常规环境,上涨,0,不修正,不修正,上涨,0,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,603005,晶方科技,半导体,29.4,29.32,29.4,28.45,24259064.0,700535124.52,3.23,-0.2382,3.7197,0.61513196412434,0.335,上涨,下跌,0,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,-0.0112551159618008,-1.11016,0.0,0.8719600000000001,3.0,1,1,0,0,0,0,True,常规环境,上涨,0,不修正,不修正,上涨,0,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,002273,水晶光电,光学光电子,24.86,25.17,25.18,24.41,28442871.0,704290559.33,3.08,0.7606,2.088,0.6148549278934243,0.335,上涨,下跌,0,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,-0.0393325387365912,-0.2983333333333333,0.6666666666666666,1.0589333333333333,3.0,1,1,0,0,0,0,False,常规环境,上涨,0,不修正,不修正,上涨,0,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,002976,瑞玛精密,汽车零部件,25.09,25.1,25.5,24.75,2247740.0,56094286.0,3.0,0.3599,3.4466,0.6134566135894004,0.335,上涨,上涨,1,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,0.0553784860557766,0.0664684210526315,0.5263157894736842,0.2934315789473684,3.0,1,1,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,603288,海天味业,调味发酵品Ⅱ,37.81873764,37.84850055,37.93778928,37.66000212,13284109.0,505904081.4,0.73,0.105,0.2389,0.612599268338369,0.335,上涨,上涨,1,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,0.0131061598951507,-0.82335,0.5,0.92835,3.0,1,1,0,0,0,0,True,常规环境,上涨,1,不修正,不修正,上涨,1,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,003023,彩虹集团,小家电,24.44,24.54,24.95,24.36,4185260.0,103084139.0,2.41,0.4092,3.9821,0.6110056080599846,0.335,上涨,上涨,1,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,0.0126324368378158,-0.256625,0.5,0.665825,3.0,1,1,0,0,0,0,True,常规环境,上涨,1,不修正,不修正,上涨,1,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,601168,西部矿业,工业金属,23.84004315,23.3506581,23.8500306,22.6715115,52058068.0,1208323852.34,4.92,-2.4614,2.1846,0.6072857187102482,0.335,上涨,上涨,1,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,0.0226689478186483,1.4460000000000002,0.4,-3.9074,3.0,1,1,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,000062,深圳华强,其他电子Ⅱ,27.31970846,27.62644912,27.7550823,26.89422948,12182316.0,335245314.45,3.14,0.6489,1.1659,0.6056061864112147,0.335,上涨,下跌,0,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,-0.0139684813753582,0.6990000000000001,1.0,-0.0501,3.0,1,1,0,0,0,0,True,常规环境,上涨,0,不修正,不修正,上涨,0,0,观望,v16未满足高置信出手条件,
