日期,代码,名称,行业,板块,开盘,收盘,最高,最低,成交量,成交额,涨跌幅,振幅,换手率,卖出日,5日后的实际涨跌幅,数据质量问题,是否硬异常,是否软异常
2025-11-26,603068,博通集成,半导体,沪市主板,35.9,39.14,39.14,35.68,9173204.0,350356682.91,10.0056,9.72,6.0982,2025-12-03,0.0533980582524271,接近涨停极端行情,0,1
2025-11-27,603216,梦天家居,家居用品,沪市主板,23.01,26.05,26.06,22.98,25581548.0,644557302.4,9.962,13.0,11.4875,2025-12-04,0.0944337811900193,接近涨停极端行情,0,1
2025-11-28,002976,瑞玛精密,汽车零部件,深市主板,25.86,28.44,28.44,25.8,4840051.0,133478115.64,10.0193,10.21,7.4215,2025-12-05,-0.018987341772152,接近涨停极端行情,0,1
2025-11-28,603216,梦天家居,家居用品,沪市主板,26.0,28.66,28.66,26.0,19767548.0,550385576.68,10.0192,10.21,8.8767,2025-12-05,0.0732728541521283,接近涨停极端行情,0,1
2025-11-28,603657,春光科技,家电零部件Ⅱ,沪市主板,34.0,37.27,37.27,33.6,11042800.0,396930876.0,10.0059,10.83,8.1684,2025-12-05,-0.0152938019855111,接近涨停极端行情,0,1
2025-11-28,605086,龙高股份,非金属材料Ⅱ,沪市主板,30.86,33.99,33.99,30.62,10033904.0,335695560.16,10.0,10.91,5.5993,2025-12-05,0.2327155045601645,接近涨停极端行情,0,1
2025-11-28,605133,嵘泰股份,汽车零部件,沪市主板,35.33,38.51,38.51,35.25,32018134.0,1204585001.3,9.9971,9.31,11.378,2025-12-05,-0.0431056868345883,接近涨停极端行情,0,1
2025-12-01,000063,中兴通讯,通信设备,深市主板,42.45,46.3,46.3,42.03,327257555.0,14665961598.36,10.0024,10.14,8.1259,2025-12-08,-0.0879049676025918,接近涨停极端行情,0,1
2025-12-01,002976,瑞玛精密,汽车零部件,深市主板,28.79,31.28,31.28,27.5,13361568.0,396657735.46,9.9859,13.29,20.4881,2025-12-08,-0.1010230179028133,接近涨停极端行情,0,1
2025-12-01,603068,博通集成,半导体,沪市主板,40.9,42.55,42.55,40.9,11360287.0,481185086.85,10.0052,4.27,7.5521,2025-12-08,-0.0733254994124559,接近涨停极端行情,0,1
2025-12-02,002976,瑞玛精密,汽车零部件,深市主板,30.97,34.41,34.41,29.3,15636464.0,512654094.8,10.0064,16.34,23.9763,2025-12-09,-0.2034292356873001,接近涨停极端行情,0,1
2025-12-02,603216,梦天家居,家居用品,沪市主板,31.15,33.66,33.66,30.18,17897548.0,572910424.84,10.0,11.37,8.037,2025-12-09,-0.0701128936423053,接近涨停极端行情,0,1
2025-12-02,920035,精创电气,自动化设备,北交所,42.08,43.02,54.77,42.08,122118.0,686606606.87,344.88,131.23,93.84,2025-12-09,-0.2387261738726174,涨跌幅极端异常;接近涨停极端行情;振幅极端异常;换手率极端异常,0,1
2025-12-03,001336,楚环科技,环保设备Ⅱ,深市主板,25.83,28.29,28.29,25.35,4711561.0,131732468.69,9.9922,11.43,10.1143,2025-12-10,-0.1410392364793212,接近涨停极端行情,0,1
2025-12-03,002976,瑞玛精密,汽车零部件,深市主板,35.02,30.97,35.36,30.97,18461560.0,596104155.66,-9.9971,12.76,28.3082,2025-12-10,-0.096222150468195,接近跌停极端行情,0,1
2025-12-03,603216,梦天家居,家居用品,沪市主板,31.46,30.29,32.0,30.29,5507700.0,169982617.0,-10.0119,5.08,2.4733,2025-12-10,0.1353582040277319,接近跌停极端行情,0,1
2025-12-03,603590,康辰药业,生物制品,沪市主板,42.7,46.97,46.97,42.7,4052200.0,182775170.0,10.0,10.0,2.5611,2025-12-10,-0.0964445390674899,接近涨停极端行情,0,1
2025-12-04,002402,和而泰,家电零部件Ⅱ,深市主板,50.13,53.42,53.42,49.62,117043611.0,6087503926.92,10.0082,7.83,14.5246,2025-12-11,-0.1752152751778359,接近涨停极端行情,0,1
2025-12-04,603813,*ST原尚,物流,沪市主板,38.14,36.42,38.5,36.42,916400.0,34133551.0,-5.0078,5.43,0.8726,2025-12-11,0.0400878638110928,接近跌停极端行情,0,1
2025-12-05,000811,冰轮环境,通用设备,深市主板,13.4,14.73,14.73,13.31,53127368.0,763416448.46,10.0075,10.6,5.43,2025-12-12,0.2355736591989137,接近涨停极端行情,0,1
2025-12-05,001336,楚环科技,环保设备Ⅱ,深市主板,25.0,24.36,25.01,24.36,5131200.0,125734381.0,-10.0111,2.4,11.0151,2025-12-12,-0.0402298850574712,接近跌停极端行情,0,1
2025-12-05,002402,和而泰,家电零部件Ⅱ,深市主板,53.4,48.08,53.4,48.08,164118124.0,8052956714.75,-9.9963,9.96,20.3663,2025-12-12,-0.1262479201331114,接近跌停极端行情,0,1
2025-12-05,002977,*ST天箭,军工电子Ⅱ,深市主板,36.5,40.37,40.37,36.5,7636158.0,303309970.58,10.0,10.54,11.4622,2025-12-12,0.0391379737428785,接近涨停极端行情,0,1
2025-12-05,603813,*ST原尚,物流,沪市主板,35.1,38.24,38.24,35.1,1348700.0,49817500.0,4.9973,8.62,1.2843,2025-12-12,-0.024581589958159,接近涨停极端行情,0,1
2025-12-08,000811,冰轮环境,通用设备,深市主板,16.02,16.2,16.2,16.02,92469487.0,1496922484.04,9.9796,1.22,9.4511,2025-12-15,0.0450617283950618,接近涨停极端行情,0,1
2025-12-08,002977,*ST天箭,军工电子Ⅱ,深市主板,43.4,44.41,44.41,42.0,19771358.0,864958071.42,10.0074,5.97,29.6777,2025-12-15,-0.0470614726412969,接近涨停极端行情,0,1
2025-12-09,002977,*ST天箭,军工电子Ⅱ,深市主板,43.97,41.8,44.1,41.49,19351832.0,820938591.08,-5.8771,5.88,29.048,2025-12-16,0.0255980861244018,接近跌停极端行情,0,1
2025-12-09,600330,天通股份,电子化学品Ⅱ,沪市主板,10.28,11.31,11.31,10.18,158286288.0,1700080617.56,10.0195,10.99,12.833,2025-12-16,-0.0645446507515473,接近涨停极端行情,0,1
2025-12-09,600673,东阳光,综合Ⅱ,沪市主板,21.8,23.79,23.79,21.8,97297141.0,2273243550.3,9.9861,9.2,3.2416,2025-12-16,-0.0949978982765866,接近涨停极端行情,0,1
2025-12-10,001311,多利科技,汽车零部件,深市主板,28.81,31.7,31.7,28.34,12580466.0,388099010.65,9.9931,11.66,15.9556,2025-12-17,-0.0542586750788642,接近涨停极端行情,0,1
2025-12-10,600330,天通股份,电子化学品Ⅱ,沪市主板,11.6,12.44,12.44,11.45,250133943.0,3027693427.76,9.9912,8.75,20.2795,2025-12-17,-0.1036977491961413,接近涨停极端行情,0,1
2025-12-10,603216,梦天家居,家居用品,沪市主板,31.05,34.39,34.43,30.66,13264128.0,439206290.75,9.8722,12.04,5.9563,2025-12-17,-0.0584472230299505,接近涨停极端行情,0,1
2025-12-11,000063,中兴通讯,通信设备,深市主板,41.0,37.82,41.0,37.82,436171362.0,16918578961.22,-9.9952,7.57,10.8302,2025-12-18,-0.0343733474352193,接近跌停极端行情,0,1
2025-12-11,002977,*ST天箭,军工电子Ⅱ,深市主板,42.13,40.88,42.66,40.67,10201537.0,422518823.81,-5.0186,4.62,15.313,2025-12-18,0.0780332681017612,接近跌停极端行情,0,1
2025-12-11,605058,澳弘电子,元件,沪市主板,31.25,30.57,31.51,30.57,7011738.0,215597559.97,-10.0088,2.77,4.9059,2025-12-18,-0.0647693817468105,接近跌停极端行情,0,1
2025-12-12,002989,中天精装,装修装饰Ⅱ,深市主板,23.49,25.77,25.77,23.27,6284616.0,156258430.62,9.9872,10.67,3.3618,2025-12-19,0.1202949165696547,接近涨停极端行情,0,1
2025-12-12,603127,昭衍新药,医疗服务,沪市主板,31.25,34.35,34.35,31.24,50004212.0,1665989802.74,9.9904,9.96,7.9311,2025-12-19,0.0311499272197961,接近涨停极端行情,0,1
2025-12-12,603992,松霖科技,家居用品,沪市主板,30.34,33.37,33.37,30.31,6632415.0,213076043.95,9.9868,10.09,1.5513,2025-12-19,0.1567275996403956,接近涨停极端行情,0,1
2025-12-16,001255,博菲电气,塑料,深市主板,30.95,34.05,34.05,30.13,5349286.0,178317161.3,10.0162,12.67,7.5283,2025-12-23,-0.0563876651982376,接近涨停极端行情,0,1
2025-12-16,600330,天通股份,电子化学品Ⅱ,沪市主板,12.0,10.58,12.0,10.58,161157573.0,1747906186.45,-10.034,12.07,13.0658,2025-12-23,0.1200378071833647,接近跌停极端行情,0,1
2025-12-16,603322,超讯通信,通信服务,沪市主板,52.7,46.76,52.8,46.76,20379070.0,975099892.56,-9.9904,11.63,12.932,2025-12-23,-0.1708725406330196,接近跌停极端行情,0,1
2025-12-16,920092,汉鑫科技,IT服务Ⅱ,北交所,33.0,39.75,39.75,32.03,68750.0,254516466.97,29.99,25.25,21.59,2025-12-23,0.0163522012578616,接近涨停极端行情,0,1
2025-12-17,001255,博菲电气,塑料,深市主板,35.64,37.46,37.46,35.64,9617320.0,356061173.4,10.0147,5.35,13.5348,2025-12-24,-0.1321409503470368,接近涨停极端行情,0,1
2025-12-17,002759,天际股份,电池,深市主板,32.37,34.73,34.73,31.85,70693504.0,2354272319.15,10.0095,9.12,14.1121,2025-12-24,0.212784336308667,接近涨停极端行情,0,1
2025-12-17,002977,*ST天箭,军工电子Ⅱ,深市主板,42.5,40.06,42.5,39.65,9515288.0,383146497.38,-6.5547,6.65,14.2829,2025-12-24,0.0346979530703943,接近跌停极端行情,0,1
2025-12-17,603322,超讯通信,通信服务,沪市主板,45.3,42.08,45.8,42.08,21985752.0,938185164.2,-10.0086,7.96,13.9515,2025-12-24,-0.0774714828897338,接近跌停极端行情,0,1
2025-12-18,001255,博菲电气,塑料,深市主板,39.29,41.21,41.21,34.46,7365434.0,292023741.7,10.0107,18.02,10.3657,2025-12-25,-0.2004367871875757,接近涨停极端行情,0,1
2025-12-18,002977,*ST天箭,军工电子Ⅱ,深市主板,40.0,44.07,44.07,39.8,10633984.0,461210979.64,10.01,10.66,15.9621,2025-12-25,-0.0220104379396414,接近涨停极端行情,0,1
2025-12-18,002985,北摩高科,航空装备Ⅱ,深市主板,27.53509095,30.54471725,30.54471725,27.49522835,20096081.0,602755343.29,10.0144,10.98,11.4396,2025-12-25,0.0368678629690049,接近涨停极端行情,0,1
2025-12-19,001255,博菲电气,塑料,深市主板,37.12,37.09,39.65,37.09,9189545.0,344758529.69,-9.9976,6.21,12.9328,2025-12-26,-0.117551900781882,接近跌停极端行情,0,1
2025-12-19,001336,楚环科技,环保设备Ⅱ,深市主板,24.0,26.32,26.32,23.81,4024650.0,102515067.5,9.9875,10.49,8.6397,2025-12-26,-0.0262158054711246,接近涨停极端行情,0,1
2025-12-19,600330,天通股份,电子化学品Ⅱ,沪市主板,10.8,11.8,11.8,10.65,175602826.0,2005323747.0,9.972,10.72,14.2369,2025-12-26,0.1652542372881356,接近涨停极端行情,0,1
2025-12-19,603813,*ST原尚,物流,沪市主板,37.01,38.57,38.57,36.39,910300.0,34605423.0,5.0095,5.94,0.8668,2025-12-26,0.011148561057817,接近涨停极端行情,0,1
2025-12-22,001336,楚环科技,环保设备Ⅱ,深市主板,27.15,28.95,28.95,27.05,10519130.0,299193277.5,9.9924,7.22,22.5814,2025-12-29,-0.1443868739205527,接近涨停极端行情,0,1
2025-12-22,603380,易德龙,消费电子,沪市主板,35.74,39.13,39.13,35.67,2830800.0,108787855.0,10.0084,9.73,1.7644,2025-12-29,-0.0030667007411194,接近涨停极端行情,0,1
2025-12-22,603618,杭电股份,电网设备,沪市主板,7.77,8.61,8.61,7.77,48740334.0,409398675.83,9.9617,10.73,7.0498,2025-12-29,-0.0336817653890824,接近涨停极端行情,0,1
2025-12-22,603868,飞科电器,小家电,沪市主板,33.35,36.49,36.49,33.28,5585352.0,196637852.21,10.009,9.68,1.2822,2025-12-29,0.1364757467799395,接近涨停极端行情,0,1
2025-12-23,001336,楚环科技,环保设备Ⅱ,深市主板,28.66,31.85,31.85,27.28,15376282.0,456165299.76,10.0173,15.79,33.0082,2025-12-30,-0.214756671899529,接近涨停极端行情,0,1
2025-12-23,002378,章源钨业,小金属,深市主板,14.78,16.26,16.26,14.74,89099174.0,1405526556.24,10.0135,10.28,7.4552,2025-12-30,-0.1119311193111932,接近涨停极端行情,0,1
2025-12-23,002407,多氟多,化学制品,深市主板,29.56,32.51,32.51,29.5,175255881.0,5524474798.34,10.0169,10.19,16.2191,2025-12-30,0.0516764072593047,接近涨停极端行情,0,1
2025-12-23,002759,天际股份,电池,深市主板,34.89,38.29,38.29,34.47,87230254.0,3188213124.32,9.9971,10.97,17.4132,2025-12-30,0.2021415513188822,接近涨停极端行情,0,1
2025-12-23,002842,翔鹭钨业,小金属,深市主板,13.94,15.08,15.08,13.9,53045874.0,777577024.1,9.9927,8.61,19.7592,2025-12-30,-0.0251989389920425,接近涨停极端行情,0,1
2025-12-23,603978,深圳新星,金属新材料,沪市主板,25.8,28.27,28.27,25.51,15606301.0,422561224.04,10.0,10.74,7.393,2025-12-30,0.0215776441457375,接近涨停极端行情,0,1
2025-12-24,001336,楚环科技,环保设备Ⅱ,深市主板,28.7,28.67,30.14,28.67,12097406.0,349032518.2,-9.9843,4.62,25.9695,2025-12-31,-0.146843390303453,接近跌停极端行情,0,1
2025-12-24,002134,天津普林,元件,深市主板,23.31,25.52,25.52,23.31,15412926.0,391607924.52,10.0,9.53,6.2731,2025-12-31,0.0497648902821317,接近涨停极端行情,0,1
2025-12-24,002759,天际股份,电池,深市主板,39.93,42.12,42.12,39.92,159119881.0,6596996018.9,10.0026,5.75,31.7641,2025-12-31,0.1023266856600191,接近涨停极端行情,0,1
2025-12-24,600330,天通股份,电子化学品Ⅱ,沪市主板,12.22,13.04,13.04,12.18,138488525.0,1739202822.71,10.0422,7.26,11.2279,2025-12-31,0.0069018404907976,接近涨停极端行情,0,1
2025-12-24,603261,*ST立航,航空装备Ⅱ,沪市主板,23.0,24.15,24.15,23.0,581100.0,13883531.0,5.0,5.0,0.7498,2025-12-31,0.0,接近涨停极端行情,0,1
2025-12-24,603678,火炬电子,军工电子Ⅱ,沪市主板,32.69,36.14,36.14,32.63,44812881.0,1577157355.98,10.0152,10.68,9.423,2025-12-31,-0.0226895406751521,接近涨停极端行情,0,1
2025-12-25,600779,水井坊,白酒Ⅱ,沪市主板,36.15,39.8,39.8,36.04,11113023.0,429106196.01,10.0055,10.39,2.2796,2026-01-05,-0.0266331658291456,接近涨停极端行情,0,1
2025-12-25,920121,江天科技,包装印刷,北交所,61.0,59.51,72.88,59.31,111614.0,733678458.87,180.58,63.98,93.85,2026-01-05,-0.2401277096286338,涨跌幅极端异常;接近涨停极端行情;振幅极端异常;换手率极端异常,0,1
2025-12-26,002759,天际股份,电池,深市主板,49.5,49.5,49.5,47.85,124869402.0,6145228858.09,10.0,3.67,24.9269,2026-01-06,0.0353535353535352,接近涨停极端行情,0,1
2025-12-26,600330,天通股份,电子化学品Ⅱ,沪市主板,12.48,13.75,13.75,12.38,306864109.0,4098597381.34,10.0,10.96,24.8788,2026-01-06,-0.0807272727272726,接近涨停极端行情,0,1
2025-12-26,601698,中国卫通,航天装备Ⅱ,沪市主板,25.75,28.31,28.31,25.29,301766569.0,8131640117.06,9.9845,11.73,7.1434,2026-01-06,0.5270222536206288,接近涨停极端行情,0,1
2025-12-26,603978,深圳新星,金属新材料,沪市主板,30.08,31.71,31.71,29.0,29781694.0,911930558.36,9.9896,9.4,14.1082,2026-01-06,-0.0823084200567644,接近涨停极端行情,0,1
2025-12-26,605566,福莱蒽特,化学制品,沪市主板,29.14,32.05,32.05,29.14,5981712.0,187139634.0,9.9863,9.99,4.4861,2026-01-06,-0.0240249609984398,接近涨停极端行情,0,1
2025-12-29,001229,魅视科技,计算机设备,深市主板,38.89,42.75,42.75,38.05,4835541.0,198978650.41,10.0103,12.09,9.1792,2026-01-07,-0.0152046783625731,接近涨停极端行情,0,1
2025-12-29,001311,多利科技,汽车零部件,深市主板,29.65,32.4,32.4,28.97,12350278.0,380210377.58,10.017,11.65,15.6637,2026-01-07,0.0370370370370372,接近涨停极端行情,0,1
2025-12-29,002261,拓维信息,软件开发,深市主板,31.88,33.77,33.77,31.86,177344637.0,5874540000.16,10.0,6.22,15.4798,2026-01-07,-0.0011844832691739,接近涨停极端行情,0,1
2025-12-29,002294,信立泰,化学制药,深市主板,58.08,52.3,58.09,52.28,12729723.0,686812141.13,-9.9673,10.0,1.1421,2026-01-07,-0.017208413001912,接近跌停极端行情,0,1
2025-12-29,603216,梦天家居,家居用品,沪市主板,38.53,42.22,42.34,38.53,8016417.0,327787997.52,9.6054,9.89,3.5998,2026-01-07,0.0644244433917573,接近涨停极端行情,0,1
2025-12-29,605086,龙高股份,非金属材料Ⅱ,沪市主板,39.96,42.24,42.24,39.96,2949847.0,123520933.88,10.0,5.94,1.6461,2026-01-07,0.0520833333333332,接近涨停极端行情,0,1
2025-12-30,002757,南兴股份,专用设备,深市主板,16.9,17.7,17.7,16.69,23341723.0,405101548.88,10.0062,6.28,8.2756,2026-01-08,0.3429378531073446,接近涨停极端行情,0,1
2025-12-30,002977,*ST天箭,军工电子Ⅱ,深市主板,39.23,39.23,39.23,39.23,1892800.0,74254544.0,-10.0023,0.0,2.8412,2026-01-08,-0.0469028804486361,接近跌停极端行情,0,1
2025-12-30,603211,晋拓股份,汽车零部件,沪市主板,21.48,23.61,23.61,21.4,15692800.0,359081018.0,10.0186,10.3,5.7735,2026-01-08,-0.0360016941973738,接近涨停极端行情,0,1
2025-12-30,603216,梦天家居,家居用品,沪市主板,42.63,46.4,46.44,41.18,7640524.0,337800634.83,9.9005,12.46,3.431,2026-01-08,-0.0691810344827587,接近涨停极端行情,0,1
2025-12-30,603722,阿科力,化学制品,沪市主板,39.81,41.38,41.38,38.83,4472170.0,183054486.4,9.9947,6.78,4.6731,2026-01-08,0.0318994683421942,接近涨停极端行情,0,1
2025-12-30,605086,龙高股份,非金属材料Ⅱ,沪市主板,42.87,46.46,46.46,42.5,8084577.0,363841887.11,9.9905,9.38,4.5115,2026-01-08,0.0520878174773999,接近涨停极端行情,0,1
2025-12-31,002757,南兴股份,专用设备,深市主板,17.61,19.47,19.47,16.95,49074190.0,914061800.19,10.0,14.24,17.3989,2026-01-09,0.2840267077555214,接近涨停极端行情,0,1
2025-12-31,002977,*ST天箭,军工电子Ⅱ,深市主板,35.31,35.31,35.31,35.31,1514600.0,53480526.0,-9.9924,0.0,2.2735,2026-01-09,0.0920419144718209,接近跌停极端行情,0,1
2025-12-31,601698,中国卫通,航天装备Ⅱ,沪市主板,32.24,35.73,35.73,31.8,273180383.0,9309207569.36,10.0062,12.1,6.4667,2026-01-09,0.3708368317940107,接近涨停极端行情,0,1
2025-12-31,603272,*ST联翔,家居用品,沪市主板,18.28,20.11,20.11,18.13,5243816.0,102227242.84,10.0109,10.83,5.0603,2026-01-09,0.0676280457483837,接近涨停极端行情,0,1
2026-01-05,000792,盐湖股份,农化制品,深市主板,30.26,30.98,30.98,30.24,163227337.0,5004944070.34,10.0142,2.63,3.0847,2026-01-12,0.0316333118140736,接近涨停极端行情,0,1
2026-01-05,002757,南兴股份,专用设备,深市主板,20.71,21.42,21.42,20.06,58021639.0,1226248771.68,10.0154,6.99,20.5711,2026-01-12,0.2605042016806722,接近涨停极端行情,0,1
2026-01-05,002759,天际股份,电池,深市主板,47.85,51.07,51.07,44.6,179575796.0,8676759879.12,9.9935,13.93,35.8476,2026-01-12,-0.0875269238300371,接近涨停极端行情,0,1
2026-01-05,003017,大洋生物,化学原料,深市主板,31.21,32.85,32.85,30.05,8957950.0,288247138.4,10.0134,9.38,12.9286,2026-01-12,-0.0468797564687976,接近涨停极端行情,0,1
2026-01-05,601698,中国卫通,航天装备Ⅱ,沪市主板,36.66,39.3,39.3,36.5,297108540.0,11389209782.16,9.9916,7.84,7.0332,2026-01-12,0.3709923664122139,接近涨停极端行情,0,1
2026-01-05,603127,昭衍新药,医疗服务,沪市主板,35.29,38.51,38.51,35.02,27526892.0,1032891742.81,9.9971,9.97,4.366,2026-01-12,0.0485588158919763,接近涨停极端行情,0,1
2026-01-05,603261,*ST立航,航空装备Ⅱ,沪市主板,24.2,25.36,25.36,24.2,1416780.0,35601616.8,5.0104,4.8,1.828,2026-01-12,0.152602523659306,接近涨停极端行情,0,1
2026-01-05,603666,亿嘉和,自动化设备,沪市主板,29.68,32.67,32.67,29.68,14452684.0,456736256.16,10.0,10.07,7.0319,2026-01-12,-0.0076522803795531,接近涨停极端行情,0,1
2026-01-05,920199,倍益康,小家电,北交所,42.12,44.96,44.96,42.12,47824.0,212741596.84,29.98,8.21,12.94,2026-01-12,0.2491103202846973,接近涨停极端行情,0,1
2026-01-06,001255,博菲电气,塑料,深市主板,32.58,35.82,35.82,32.39,6037700.0,208563544.24,10.0123,10.53,8.4971,2026-01-13,0.1580122836404243,接近涨停极端行情,0,1
2026-01-06,002757,南兴股份,专用设备,深市主板,23.56,23.56,23.56,22.75,48266949.0,1135283340.26,9.9907,3.78,17.1127,2026-01-13,0.0615449915110357,接近涨停极端行情,0,1
2026-01-06,002978,安宁股份,小金属,深市主板,32.89,36.17,36.17,32.88,19515476.0,686889569.45,10.0061,10.01,5.2746,2026-01-13,0.0340060823887198,接近涨停极端行情,0,1
2026-01-06,601698,中国卫通,航天装备Ⅱ,沪市主板,39.98,43.23,43.23,39.46,248430754.0,10400686733.44,10.0,9.59,5.8809,2026-01-13,0.1216747628961369,接近涨停极端行情,0,1
2026-01-06,920092,汉鑫科技,IT服务Ⅱ,北交所,38.0,48.89,48.89,37.61,80924.0,347632740.24,29.99,29.99,25.42,2026-01-13,-0.0480670893843322,接近涨停极端行情,0,1
2026-01-06,920199,倍益康,小家电,北交所,58.44,58.44,58.44,58.44,34261.0,200219063.28,29.98,0.0,9.27,2026-01-13,-0.1478439425051334,接近涨停极端行情,0,1
2026-01-07,002842,翔鹭钨业,小金属,深市主板,15.33,16.53,16.53,15.17,37990116.0,607337271.42,9.98,9.05,14.151,2026-01-14,0.0526315789473683,接近涨停极端行情,0,1
2026-01-07,002864,盘龙药业,中药Ⅱ,深市主板,31.7,34.87,34.87,31.68,10563302.0,356332419.18,10.0,10.06,14.238,2026-01-14,0.0329796386578722,接近涨停极端行情,0,1
2026-01-07,600673,东阳光,综合Ⅱ,沪市主板,24.78,26.85,26.85,24.3,106294248.0,2749422395.52,9.9959,10.45,3.5413,2026-01-14,0.1962756052141525,接近涨停极端行情,0,1
2026-01-08,002757,南兴股份,专用设备,深市主板,22.29,23.77,23.77,21.77,58716938.0,1348081789.74,9.9954,9.25,20.8176,2026-01-15,0.0004206983592764,接近涨停极端行情,0,1
2026-01-08,002971,和远气体,化学制品,深市主板,33.63,33.63,33.63,32.2,18270023.0,611553893.29,10.0098,4.68,11.3475,2026-01-15,-0.0972346119536129,接近涨停极端行情,0,1
2026-01-08,002977,*ST天箭,军工电子Ⅱ,深市主板,33.89,37.39,37.39,33.67,16608855.0,601743013.55,10.0029,10.94,24.9307,2026-01-15,-0.0617812249264509,接近涨停极端行情,0,1
2026-01-08,002989,中天精装,装修装饰Ⅱ,深市主板,29.48,32.27,32.27,29.3,6176020.0,192939963.0,9.9864,10.12,3.3688,2026-01-15,-0.0715835140997831,接近涨停极端行情,0,1
2026-01-08,603261,*ST立航,航空装备Ⅱ,沪市主板,25.39,26.57,26.57,25.3,1018500.0,26844957.0,5.0198,5.02,1.3141,2026-01-15,0.0462928114414753,接近涨停极端行情,0,1
2026-01-08,603272,*ST联翔,家居用品,沪市主板,19.36,20.65,21.27,19.3,7861535.0,162793272.71,6.4433,10.15,7.5864,2026-01-15,0.0411622276029055,接近涨停极端行情,0,1
2026-01-08,605086,龙高股份,非金属材料Ⅱ,沪市主板,44.23,48.88,48.88,43.99,6113200.0,286273748.4,9.991,11.0,3.4114,2026-01-15,-0.1117021276595744,接近涨停极端行情,0,1
2026-01-09,002838,道恩股份,塑料,深市主板,24.85,27.31,27.31,24.74,12337083.0,326760808.21,9.9879,10.35,2.933,2026-01-16,-0.003661662394727,接近涨停极端行情,0,1
2026-01-09,601698,中国卫通,航天装备Ⅱ,沪市主板,45.01,48.98,48.98,45.01,276551765.0,13075506264.48,9.9933,8.92,6.5466,2026-01-16,-0.1800734993875051,接近涨停极端行情,0,1
2026-01-09,603261,*ST立航,航空装备Ⅱ,沪市主板,27.32,27.85,27.9,26.71,3232001.0,89588561.9,4.8175,4.48,4.1701,2026-01-16,0.0050269299820466,接近涨停极端行情,0,1
2026-01-09,603496,恒为科技,计算机设备,沪市主板,29.2,32.26,32.26,28.86,46915666.0,1451535656.74,9.9898,11.59,14.6516,2026-01-16,0.0142591444513329,接近涨停极端行情,0,1
2026-01-09,603813,*ST原尚,物流,沪市主板,40.55,42.6,42.6,40.15,1492078.0,62467485.9,5.0037,6.04,1.4208,2026-01-16,0.0136150234741783,接近涨停极端行情,0,1
2026-01-12,001255,博菲电气,塑料,深市主板,34.29,37.71,37.71,33.99,5348752.0,189775774.21,10.0058,10.85,7.5275,2026-01-19,0.3176876160169715,接近涨停极端行情,0,1
2026-01-12,002977,*ST天箭,军工电子Ⅱ,深市主板,39.29,40.42,40.98,38.56,18030133.0,718307476.44,4.8237,6.28,27.0641,2026-01-19,-0.1298861949529935,接近涨停极端行情,0,1
2026-01-12,601698,中国卫通,航天装备Ⅱ,沪市主板,50.99,53.88,53.88,50.0,262946098.0,13823148769.51,10.0041,7.92,6.2245,2026-01-19,-0.2615070527097254,接近涨停极端行情,0,1
2026-01-12,603059,倍加洁,个护用品,沪市主板,33.13,34.88,34.88,33.13,2149767.0,74264774.96,9.9968,5.52,2.1402,2026-01-19,0.0174885321100917,接近涨停极端行情,0,1
2026-01-12,603261,*ST立航,航空装备Ⅱ,沪市主板,28.29,29.23,29.24,27.35,2614500.0,75389761.0,4.9551,6.79,3.3733,2026-01-19,-0.0222374273007185,接近涨停极端行情,0,1
2026-01-12,603396,金辰股份,光伏设备,沪市主板,34.68,38.36,38.36,34.6,9782944.0,365183625.58,10.0086,10.78,7.0621,2026-01-19,-0.0125130344108445,接近涨停极端行情,0,1
2026-01-12,603496,恒为科技,计算机设备,沪市主板,35.49,35.49,35.49,35.49,5968942.0,211837751.58,10.0124,0.0,1.8641,2026-01-19,-0.1098901098901099,接近涨停极端行情,0,1
2026-01-12,603813,*ST原尚,物流,沪市主板,43.45,44.73,44.73,43.4,873300.0,38860006.0,5.0,3.12,0.8316,2026-01-19,-0.0346523585960205,接近涨停极端行情,0,1
2026-01-13,001255,博菲电气,塑料,深市主板,40.87,41.48,41.48,40.83,4514435.0,186231299.62,9.9973,1.72,6.3533,2026-01-20,0.0781099324975893,接近涨停极端行情,0,1
2026-01-13,002977,*ST天箭,军工电子Ⅱ,深市主板,40.0,36.38,40.0,36.38,14871260.0,552258353.48,-9.9951,8.96,22.3225,2026-01-20,-0.0909840571742716,接近跌停极端行情,0,1
2026-01-13,601698,中国卫通,航天装备Ⅱ,沪市主板,53.87,48.49,53.87,48.49,194884522.0,9659605902.98,-10.0037,9.99,4.6133,2026-01-20,-0.2369560734171995,接近跌停极端行情,0,1
2026-01-13,603261,*ST立航,航空装备Ⅱ,沪市主板,28.8,27.77,28.9,27.77,2651700.0,74280408.0,-4.9949,3.87,3.4213,2026-01-20,0.0082823190493337,接近跌停极端行情,0,1
2026-01-13,603355,莱克电气,小家电,沪市主板,31.8,34.56,34.56,31.54,4772551.0,159797047.25,9.9936,9.61,0.8323,2026-01-20,0.0153356481481481,接近涨停极端行情,0,1
2026-01-14,001228,永泰运,物流,深市主板,26.67,29.36,29.36,26.6,5324974.0,153271452.0,10.0037,10.34,6.6675,2026-01-21,0.018732970027248,接近涨停极端行情,0,1
